,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
310,False,/41OrWgxKxk756JbBa3gIxqLbj5f.jpg,"[99, 10402]",1275945,en,Avicii - I'm Tim,"Through unique archival work and access to never-before-seen interviews, we get to hear the artist Tim Bergling himself tell the story of his life and follow along on his winding journey - from the very first breath at BB in Stockholm in 1989 to the tragic end in Oman in 2018.",4.813,/bNvP8PStlACXiMWeesRtk0Dt5fA.jpg,2024-06-09,Avicii - I'm Tim,False,0.0,0
311,False,/ifRNt5Os7vgAP7ADkshBqHSbbXX.jpg,[18],1147359,fa,منطقه بحرانی,"Amir leads a lonely life. With his dog for sole company, he drives through the underworld of Tehran, dealing drugs of all kinds and healing troubled souls like a modern prophet. He navigates the city streets aimlessly, following the directions of his GPS while getting high to escape a town with no future. And yet, in his wandering he will find the seed of resistance.",5.223,/87XOLbHu08CokNUSRpz3GwmSrAA.jpg,2024-06-13,Critical Zone,False,0.0,0
312,False,/hhDOQKzTd6nVXLUTbL8y9SRe8ps.jpg,"[27, 35, 878]",1282951,en,The Last Day,A schoolteacher begins pulling his students into a mysterious void as punishment for their misdeeds against him throughout the school year.,5.834,/yZNZDjoGBdrt78tps4DNtacuyn9.jpg,2024-06-06,The Last Day,False,0.0,0
313,False,,[99],1294456,en,The Wrong Man: 17 Years Behind Bars,"Fighting to prove his innocence, Andrew Malkinson tells the shocking story of how he was convicted and sentenced to life in prison for a horrific crime he didn’t commit.",6.336,,2024-06-06,The Wrong Man: 17 Years Behind Bars,False,0.0,0
314,False,,"[16, 878, 28]",1294004,ja,コードギアス 奪還のロゼ 第2幕,Part 2 of the Code Geass: Rozé of the Recapture movies.,5.155,/v5filUuuCe20tlSIC5et837NCrO.jpg,2024-06-07,Code Geass: Rozé of the Recapture Act 2,False,0.0,0
315,False,/7vbiGGQ5Y9IrD4hE0LIHb5xfoWy.jpg,"[35, 10751, 18]",993092,zh,我的麻吉4個鬼,"This film is adapted from the 2010 South Korean blockbuster and tear-jerking comedy Hello Ghost. A lonely delivery man, A-wei, tries to commit suicide multiple times but fails no matter what he does. Through these failed attempts, he meets four ghosts — a smoker, a crier, a heartbroken ghost, and a mischievous ghost. In order for him to die, he learns that he has to first help these four ghosts fulfill their final wishes. In the process of doing so, A-wei befriends these four ghosts and overcomes his low self-esteem to step out of his comfort zone and experience many firsts in life.",7.472,/otES9Li7uwcD72f3xbnoqD9pSbp.jpg,2023-08-18,Hello Ghost!,False,7.5,6
316,False,/h3Y09EZyCi7NzFxnka52AmSKH9A.jpg,"[12, 10751]",1088563,de,Lassie - Ein neues Abenteuer,Lassie’s detective skills are put to the ultimate test in an epic race against time to foil a dastardly dognapping plot!,5.352,/jh6iI8BP2b4A1ZP44YERvIR6R6Q.jpg,2023-07-27,Lassie: A New Adventure,False,6.5,8
317,False,/fHaiJqMZC3P3xJ8VvoqHJQNmsGt.jpg,[18],1062198,en,Fresh Kills,"The late 1980s/early 1990s Staten Island to vivid life through the lens of Rose Larusso, an inquisitive young woman who discovers her father is an emerging mafia kingpin. Rose’s growing desire to break free from the path set before her soon threatens her existence and alienates her from her closest allies: her mother, aunt and sister.",3.832,/fZMIgErxvB4t05qCyw4sKdMGKZB.jpg,2024-06-14,Fresh Kills,False,0.0,0
318,False,,[99],1275897,en,I'm Your Venus,"A moving and timely documentary following the unsolved murder of Venus Xtravaganza, star of the legendary Paris Is Burning as Venus’ two families — biological and ballroom — come together to seek answers and celebrate her legacy.",5.323,,2024-06-06,I'm Your Venus,False,0.0,0
319,False,/lMFAjdrYS7Q5nPxF0rP2rT038pM.jpg,[99],1214502,en,Eternal You,Startups are using AI to create avatars that allow relatives to talk with their loved ones after they have died. An exploration of a profound human desire and the consequences of turning the dream of immortality into a product.,5.343,/dBMgyoKTUIaPwGPuhQCqRhhghxO.jpg,2024-06-20,Eternal You,False,0.0,0
320,False,/lMFAjdrYS7Q5nPxF0rP2rT038pM.jpg,[99],1214502,en,Eternal You,Startups are using AI to create avatars that allow relatives to talk with their loved ones after they have died. An exploration of a profound human desire and the consequences of turning the dream of immortality into a product.,5.343,/dBMgyoKTUIaPwGPuhQCqRhhghxO.jpg,2024-06-20,Eternal You,False,0.0,0
321,False,,[18],744409,es,El aroma del pasto recién cortado,"Pablo and Natalia are two university professors having love affairs with students. Two mirrored stories, similar yet different.",6.15,/fiA3eAJfDuS6gCVo92gi0zIEFN7.jpg,2024-06-08,The Freshly Cut Grass,False,0.0,0
322,False,,"[99, 10402]",1275792,en,New Wave,"An endearingly nostalgic exploration of the defiant Vietnamese new wave music scene, as well as a vulnerable and personal look at the filmmaker and her community’s revisiting of their unexamined past.",5.656,/rI6SKQ6L8azTZ2HioUQT9HaIX1Z.jpg,2024-06-08,New Wave,False,0.0,0
323,False,/c3UNosk7WkopDM7lKhkJQ0K3OyM.jpg,[18],1095234,en,Sunflower,A seventeen-year-old boy struggles to understand and embrace his sexuality as he comes of age in the working class suburbs on Melbourne's edge.,6.056,/hcFl7FHFf39Dxn19kCNEyrczMST.jpg,2024-06-06,Sunflower,False,0.0,0
324,False,/nc0HY9uI2vlyICm5N2epdiMTgfg.jpg,"[80, 53, 18]",1177157,te,సత్యభామ,"ACP Satyabhama confronts her haunted past, diving into a high-stakes investigation to find a missing man. As she unravels dark secrets in various towns cloaked in shadows, redemption hangs in the balance. Will she triumph over the past or be consumed by its shadows?",6.619,/sYKRV6zJxltDV1R54St6oxLadtD.jpg,2024-06-07,Satyabhama,False,0.0,0
325,False,/kDPNfdATcN8gG3tbA0rwPBtZE14.jpg,[35],1268220,ru,Непослушники,"Dimonstr saves Sasha Chyornyy and four runaway orphanage children from the police and bandits. Dimonstr is now just Dmitriy, the manager of a car dealership, his son Dima has grown up. Family life is not conducive to pranks, the Dimonstr remained in the fairy tales that the father tells his son at night. But the monastery is again restless. Four children from the orphanage end up there - two sisters and two brothers. Dasha, the eldest, is not the first time organizing a family's escape from an orphanage. And once again they are caught. But this time they went for robbery, and the police cannot leave this without punishment. Realizing that this will break the boys, the investigator, on his own responsibility, decides to send them to the monastery to Father Anatoliy for re-education. But the small, daring group will prove to be a much tougher nut to crack than Dimonstr and Sasha Chyornyy once were.",5.813,/gd15QqJJWyfhghFHmUb9G9KInVB.jpg,2024-06-06,Непослушники,False,0.0,0
326,False,,[16],1288382,en,Long Distance, ,6.093,,2024-06-05,Long Distance,False,0.0,0
327,False,/vBTNFEjwUHYWoIlRWQESPoqg7gx.jpg,"[18, 14]",1287500,zh,紅包,A newly-wed American Andy picks up a red envelope on the ground near a Taiwanese night market. What he discovers inside the envelope is a family saga that binds two worlds.,5.314,,2024-06-06,Red Envelope,False,0.0,0
328,False,,[16],1289582,en,Buckets City, ,4.902,,2024-06-08,Buckets City,False,0.0,0
329,False,,[99],1276007,en,How I Faked My Life with AI,"In an era where reality and fiction blur, filmmaker Kyle Vorbach attempts to use cutting-edge AI technology to fake his way into the life of his dreams.",5.398,,2024-06-08,How I Faked My Life with AI,False,0.0,0
330,False,/wIoRAfOATuc62oYBJWrdSKZWnak.jpg,[9648],1293827,en,Wrong Place,.............,5.838,/iOHCNr9lRCjsn1ADALSdPE5u7Wn.jpg,2024-06-05,Wrong Place,False,0.0,0
331,False,,"[16, 35]",1211716,ja,大室家 dear friends,The second part of a spin-off of YuruYuri featuring Sakurako and her sisters.,5.276,/koSwlDnN0uBBOIZ5h3ILGj2QG7L.jpg,2024-06-21,Ōmuro-ke dear friends,False,0.0,0
332,False,,[16],1288900,en,When Is It Bad to Plant Trees?, ,4.895,,2024-06-08,When Is It Bad to Plant Trees?,False,0.0,0
333,False,,[16],1287751,en,A Pathetic Man, ,6.332,,2024-06-05,A Pathetic Man,False,0.0,0
334,False,/aCIcZUtcmOYux5h3k10wlod4VgO.jpg,"[10402, 99]",37640,en,Let's Get Lost,"Documentary about jazz great Chet Baker that intercuts footage from the 1950s, when he was part of West Coast Cool, and from his last years. We see the young Baker, he of the beautiful face, in California and in Italy, where he appeared in at least one movie and at least one jail cell (for drug possession). And, we see the aged Baker, detached, indifferent, his face a ruin. Includes interviews with his children and ex-wife, women companions, and musicians.",7.232,/qX7zfhMIP3LC92IWk3ioYz3ViJA.jpg,1988-09-15,Let's Get Lost,False,7.066,38
335,False,,[],1295344,es,Cartas que se enviarán en este momento,A young lover retraces her love chronology through four audiovisual letters she sends to the women who were part of her life.,5.834,/oddN5KpHJzjBMk9g2puS1BFvEja.jpg,2024-06-05,Cartas que se enviarán en este momento,False,0.0,0
336,False,/9khr7MWFjUIH27JGdq8vKJZGtOt.jpg,[99],1276776,de,Sold City - Teil 2:  „Enteignung statt Miete für die Rendite“,,5.051,/qTX8TOMqSqpdtsi9GEzcgCFqfZr.jpg,2024-06-06,Sold City - Teil 2:  „Enteignung statt Miete für die Rendite“,False,0.0,0
337,False,/pz9K7uk9YW213bJY56uKfpC3pZV.jpg,[53],1059643,en,Clawfoot,An upper-class suburban housewife is psychologically terrorized by a manipulative contractor remodeling her bathroom... until the tables are turned and a twisted battle of wits ensues with deliciously unexpected results.,3.108,/25Y4g9NmFvPn0fwYoGXBE39pdRZ.jpg,2023-10-14,Clawfoot,False,0.0,0
338,False,,[],1290368,en,Head Eaters,An unsuspecting man gets invited to dinner with a strange group of people without realizing what their appetites truly crave.,5.825,,2024-06-05,Head Eaters,False,0.0,0
339,False,,[27],1268356,ja,心霊ドキュメント 身の毛もよだつ 霊域結界現象！！,"The ""DEEP RED Channel"" on YouTube & Nico Nico Douga has received a total of 3 million views, and especially the popular program ""Ghost Live Broadcast"", which has never been released on DVD, is now available for the first time in software! This is the definitive collection of the channel's other most terrifying ghost content!",6.316,/1szX1F8SgW6mJybLLWJMOcGGKFA.jpg,2024-06-05,Psychic Documentary: Hair-Raising Spiritual Boundary Phenomenon!!,False,0.0,0
340,False,,[27],1279771,ja,封印映像 Vol.71 ある怪物製作者の取材,"The 71rd installment in the “Sealed Videos” series, investigating the truly dreadful in horror videos.",6.069,/ysgUnubgCYZERRIdkwvo8ImmuKc.jpg,2024-06-05,Sealed Video 71: Interview with a Monster Maker,False,0.0,0
341,False,/j9m9kNyibbpGwm61zZt7KoPRdxg.jpg,[28],629040,ar,ولاد رزق ٣,"In this part, after years have passed and the brothers have separated in their different ways of life. But one day, a ghost from the past returns to cast a shadow over the sons of Rizk, forcing them to return to a life of crime and theft once again in order to save themselves, in a fateful operation that is the largest, most dangerous, and most important in the history of the sons of Rizk.",7.154,/3IbAGwicI28bvwHAFEuCHdwDWlh.jpg,2024-06-13,Sons of Rizk 3,False,0.0,0
342,False,/tcxS2d2p8HosgMsMWCHT0Spxhrk.jpg,[],1290377,he,Come Closer,"When her beloved brother dies, Eden's grief takes a dangerous turn as she discovers his secret girlfriend. With stunning visuals and a haunting soundtrack, this poignant drama explores the depths of love, loss and obsession.",6.798,/9vcWbFhdIxllNXTlwjQ4ExfGYfB.jpg,2024-06-06,Come Closer,False,0.0,0
343,False,,"[35, 18]",1243093,pa,Ni Main Sass Kuttni 2,"Yet another sweet & sour vengeful relationship between a Mother-in-law and a Daughter-in-law with a pinch of comedy, drama, politics, thrill and horror elements.",6.359,/nkInS6oDku7r7UzTSWjVoVcYboN.jpg,2024-06-07,Ni Main Sass Kuttni 2,False,0.0,0
344,False,,[53],1221342,tl,Playtime,,4.581,/gYDVMeJWWm7wMwXTx8Gjl0wH8wf.jpg,2024-06-12,Playtime,False,0.0,0
345,False,,[],1289970,en,Wake,"With a hurricane raging outside their hospital, two nurses have one last job before evacuating: stow the “dead-on-arrival” corpse of a young girl in the downstairs morgue before the building floods.",6.071,/lyMb9hct9PqPCTB0RFv9pw9FyPy.jpg,2024-06-05,Wake,False,0.0,0
346,False,,[99],1294765,en,Here to Climb,"Follows professional climber Sasha DiGiulian rising from child prodigy to a champion sport climber, as she ultimately makes her mark by taking her talents to the biggest walls on the planet with a series of bold, first female ascents. Confronting both physical and mental obstacles head on, Sasha charts her own course in a sport where a path didn’t exist, enabling her passion to become a viable profession.",3.188,,2024-06-18,Here to Climb,False,0.0,0
347,False,,"[10749, 18]",1077616,bn,অযোগ্য,"Parna's crisis-ridden family has an unexpected guest who is her stay-at-home husband Raktim's confidante, Prosen Mitra. Will Prosen usher in happiness, or will the middle-class couple descend into further chaos?",5.101,/eEaUL23nODPoYBeW1dMe7jPj81m.jpg,2024-06-07,Ajogyo,False,0.0,0
348,False,/z6qMaqU9clsrqyAPIclFlVtZjyl.jpg,"[80, 10402, 18, 53]",1103789,nl,Hardcore Never Dies,"17-year-old Michael dreams of a future as a pianist, but his music education is not going smoothly. In his search for inspiration, he receives help from an unexpected source: his brother Danny introduces him to the emerging Rotterdam “gabber” music scene. Michael is drawn into a world of hard beats, brotherhood and drugs. When Danny's drug business reaches international proportions, the brothers must fight for their lives.",3.045,/fdmh5Fl77CRBRWi2HzboS4cGL6l.jpg,2023-11-09,Hardcore Never Dies,False,6.7,21
349,False,/bAGU7O2eQ8hQoqXYwLf0ipNctqL.jpg,"[36, 99]",1136987,fr,C’est pas moi,"This free-form film is a self-portrait, which revisits more than 40 years of the author’s filmography and questions the major stations of his life, while capturing the political tremors of the time.",4.077,/7RGx9e5p1n3xfSkyAfixMkEGgSv.jpg,2024-06-12,It’s Not Me,False,0.0,0
350,False,/5CBHo9vhTyoVZFhTUXW5k62wLq4.jpg,"[80, 28, 53]",1147710,ko,하이재킹,The movie depics the story of people fighting for their lives in an extreme situation when a passenger plane is hijacked in the airspace of Korea in 1971.,4.006,/uEpFxsBse6JY4OztlsuyAQoGszy.jpg,2024-06-21,Hijacking 1971,False,0.0,0
351,False,,[99],1275991,en,Satisfied,"An intimate look at the actress Renée Elise Goldsberry; a woman’s struggle to have a family and balance a career, against the backdrop of the hit musical Hamilton.",5.684,,2024-06-15,Satisfied,False,0.0,0
352,False,,[18],1282109,en,Officer Stanley,A police officer embarrasses himself on the job and gets wound up in a string of lies and confusion to cover up the situation.,3.51,,2024-06-09,Officer Stanley,False,0.0,0
